"","Intercept","PE Estimate Coefficient","Intercept Std. Error","PE Estimate Std. Error","Intercept p-value","PE p-value"
"171",-0.269088986289437,0.0294512052439106,-0.0222983616322567,0.00161171674147363,1.91424920092505e-19,3.5382386694835e-41
"172",-0.272023053179752,0.0295328120301081,-0.0223514136639608,0.00161609584523197,9.97087882176272e-20,3.76076998415913e-41
"173",-0.275089669610132,0.0296251910163441,-0.0223949520232778,0.00162110474750858,5.13824281770193e-20,4.5932174733596e-41
"174",-0.278480459623701,0.0297243236440433,-0.0224169419036229,0.00162646645517652,2.4461705179681e-20,6.84872751829763e-41
"175",-0.282070164728083,0.0298236873819569,-0.0224254385435234,0.00163184816667956,1.09629943328603e-20,1.12943096035446e-40
"176",-0.285959753985226,0.0299232399862162,-0.0224145088993946,0.00163723527614014,4.48109615816329e-21,2.14695048111814e-40
"177",-0.289786274519254,0.030022523131083,-0.0224070234097626,0.00164263100431094,1.86223273198277e-21,3.95670047706879e-40
"178",-0.293611777092506,0.0301200149542532,-0.0223967078269934,0.0016479215337342,7.68694763588296e-22,7.32580623265226e-40
"179",-0.297590752463378,0.030218100832938,-0.0223757589768762,0.00165321847319197,3.02589295074443e-22,1.45953471742941e-39
"180",-0.30163583851767,0.0303125704661149,-0.022349131543299,0.00165831094599143,1.15144297205908e-22,2.95103069679145e-39
"181",-0.305854553265656,0.030403371676638,-0.0223112626743626,0.0016631687417583,4.09134422943758e-23,6.28636308522596e-39
"182",-0.310020305307504,0.0304904355772078,-0.0222791425025925,0.00166784085117715,1.45572776118356e-23,1.25275272553196e-38
"183",-0.313934768753851,0.030568347746963,-0.022262614140847,0.00167203109292084,5.42648495356581e-24,2.11798631238518e-38
"184",-0.31757577723914,0.030641641290816,-0.0222635531721604,0.00167598205503524,2.16687962840932e-24,3.07637549123559e-38
"185",-0.321052538391197,0.0307111242511182,-0.0222728463313435,0.00167967193526967,8.98146713362429e-25,4.09705473917674e-38
"186",-0.324361193934883,0.0307688057100449,-0.0222941293301107,0.00168269688147203,3.766609391212e-25,4.69798563553336e-38
"187",-0.327530050782003,0.0308194617538541,-0.0223270753896924,0.00168531698282781,1.60879970190767e-25,4.77053208251134e-38
"188",-0.330632929496786,0.0308667795858691,-0.0223643636514532,0.00168774473684704,6.91923544383276e-26,4.61281913622561e-38
"189",-0.333505435541172,0.0309166298094553,-0.0224214915293201,0.00169026507702643,3.22845434931122e-26,3.9092433291341e-38
"190",-0.336031322186323,0.0309647706829886,-0.0225025532771003,0.00169270349780377,1.67457630451873e-26,2.77538290899854e-38
"191",-0.338413566236623,0.0310070596680875,-0.022594234939757,0.00169481680610199,8.90667081293684e-27,1.77277470588068e-38
"192",-0.340349514345556,0.0310441902410181,-0.0227156955548006,0.00169667369028675,5.38218251050221e-27,8.94317967737573e-39
"193",-0.342107894796832,0.0310756041935664,-0.0228471689630496,0.00169823696340824,3.37609677284922e-27,4.08104539564774e-39
"194",-0.343938066440846,0.0311055377366809,-0.0229768811523852,0.00169968974740255,2.05531131761439e-27,1.86323367491924e-39
